Station Code,Station Name,STATE,Temperature Min,Temperature Max,pH Min,pH Max,Conductivity (µmhos/cm) Min,Conductivity (µmhos/cm) Max,Year
3138,GROUND WATER FROM ARRAH,BIHAR,23,26,7,7.7,731,765,2021
3143,"GROUND WATER FROM
BAGAHA",BIHAR,25,25,7.6,7.6,345,345,2021
3144,GROUND WATER FROM BARH,BIHAR,20,22,7.4,7.5,727,934,2021
1837,"GROUND WATER FROM
BEGUSARAI",BIHAR,21,21,7.7,7.7,828,828,2021
3140,GROUND WATER FROM BETTIAH,BIHAR,25,25,7.2,7.2,968,968,2021
3142,"GROUND WATER FROM
BIKRAMGANJ",BIHAR,22,22,7.9,7.9,383,383,2021
3141,"GROUND WATER FROM
BODHGAYA",BIHAR,20,20,7.7,7.7,785,785,2021
3145,"GROUND WATER FROM DEHRI
ON SONE",BIHAR,20,20,7.4,7.4,238,238,2021
3146,"GROUND WATER FROM
DUMRAON",BIHAR,25,27,7.8,8,407,464,2021
3148,"GROUND WATER FROM
JAMALPUR",BIHAR,20,20,7,7,877,877,2021
3147,"GROUND WATER FROM
JAYNAGAR",BIHAR,20,24,7.2,7.4,383,402,2021
3161,"GROUND WATER FROM
KATIHAR",BIHAR,25,26,7.6,8.1,810,1120,2021
3149,GROUND WATER FROM KUDRA,BIHAR,22,22,7.9,7.9,571,571,2021
3150,GROUND WATER FROM MANER,BIHAR,24,24,7.2,7.2,773,775,2021
3151,"GROUND WATER FROM
MOHANIA",BIHAR,23,23,7.8,7.8,1040,1040,2021
3152,"GROUND WATER FROM
NARKATIAGANJ",BIHAR,24,24,7.9,7.9,232,232,2021
2593,"GROUND WATER FROM
NAWADA",BIHAR,21,21,7.2,7.2,1280,1280,2021
3153,GROUND WATER FROM PIRO,BIHAR,22,22,7.5,7.5,1110,1110,2021
3154,"GROUND WATER FROM
RAMKUND GAYA",BIHAR,24,24,7.4,7.4,935,935,2021
3160,GROUND WATER FROM RAXAUL,BIHAR,25,25,7.9,7.9,269,269,2021
2594,"GROUND WATER FROM
SAHARSA",BIHAR,25,26,7.2,8.6,843,958,2021
2595,"GROUND WATER FROM
SAMASTIPUR",BIHAR,22,22,7.2,8.3,728,927,2021
3156,"GROUND WATER FROM
SAMASTIPUR",BIHAR,22,22,6.7,7,1090,1670,2021
3159,"GROUND WATER FROM
SHAHPUR",BIHAR,25,27,6.8,7.2,568,858,2021
3158,"GROUND WATER FROM
SHERGHATI",BIHAR,20,20,7.6,7.6,299,299,2021
2596,"GROUND WATER FROM
SITAMARHI",BIHAR,24,25,7.7,7.9,264,321,2021
2597,GROUND WATER FROM SIWAN,BIHAR,24,24,7.3,7.3,448,448,2021
3157,"GROUND WATER FROM
SULTANGANJ",BIHAR,21,23,6.9,6.9,1120,1370,2021
3155,GROUND WATER FROM SUPUAL,BIHAR,25,27,7.5,8,643,839,2021
1827,"GROUND WATER FROM TAP
WATER COMING FROM OVER
HEAD TANK PMCH CAMPUS,
PATNA",BIHAR,26,27,7.5,7.7,439,472,2021
1838,"GROUND WATER FROM TAP
WATER NEAR VEER KUWAR
SINGH CHOWK, MUNGER",BIHAR,20,20,7.1,7.1,1030,1030,2021
2600,"GROUND WATER FROM
VAISHALI",BIHAR,22,23,7,7.1,997,1630,2021
3162,"GROUND WATER FROM
VAISHALI",BIHAR,23,23,7.1,7.1,583,583,2021
1832,"GROUND WATER NEAR TAP
WATER IN CAMPUS OF KALI
ASTHAN, BEGUSARAI",BIHAR,26,26,7.2,7.6,698,1130,2021
1833,"GROUND WATER NEAR TAP
WATER IN CAMPUS OF S.P
OFFICE, POKHARIA, BEGUSARAI",BIHAR,26,27,6.8,7.3,261,882,2021
2583,"HAND PUMP WATER AT BUS
STAND, GOPALGANJ",BIHAR,28,28,7.1,7.1,1620,1620,2021
2586,"HAND PUMP WATER AT BUS
STAND, KATIHAR",BIHAR,25,26,7.4,8,286,609,2021
2590,"HAND PUMP WATER AT
COLLECTRIATE OFFICE,
MADHUBANI",BIHAR,21,21,7.1,7.2,471,532,2021
2577,"HAND PUMP WATER AT COURT
CAMPOUND, ARARIA",BIHAR,28,29,7.4,7.4,227,795,2021
2588,"HAND PUMP WATER AT D.M
OFFICE, KISHANGANJ",BIHAR,25,25,7.6,7.7,784,810,2021
2582,"HAND PUMP WATER AT
DARBHANGA BUS STAND,
DARBHANGA",BIHAR,20,20,8.1,8.1,352,352,2021
2581,"HAND PUMP WATER AT KILA
GATE NEAR RAMBAGH MITHILA
UNIVERSITY, DARBHANGA",BIHAR,21,25,7.4,7.9,273,445,2021
2578,"HAND PUMP WATER AT SARDAR
PATEL BUS STAND, BHOJPUR",BIHAR,23,26,6.9,7.3,1011,1300,2021
2584,"HAND PUMP WATER AT
THAWAY MANDIR CAMPUS,
GOPALGANJ",BIHAR,27,27,7.2,7.2,1170,1170,2021
2580,"HAND PUMP WATER FROM
NAGAR PARISHAD, BHABHUA",BIHAR,22,22,7.1,7.1,1330,1330,2021
2599,"GROUND WATER BUS STAND
SASARAM, ROHTAS",BIHAR,20,20,7.9,7.9,735,735,2021
2045,"GROUND WATER FROM DADU
MAJRA, CHANDIGARH",CHANDIGARH,24.9,26.4,7.1,7.2,714,804,2021
2044,"GROUND WATER FROM DHANAS
VILLAGE, CHANDIGARH",CHANDIGARH,25,26.3,7,7.3,566,1042,2021
2043,"GROUND WATER FROM
PALSORA VILLAGE,
CHANDIGARH",CHANDIGARH,25,26.4,7.2,7.4,896,909,2021
2039,"GROUND WATER FROM SECTOR
15, CHANDIGARH",CHANDIGARH,25,26.3,7.2,7.3,505,550,2021
2040,"GROUND WATER FROM SECTOR
22, CHANDIGARH",CHANDIGARH,24.9,26.2,7,7.1,694,731,2021
2041,"GROUND WATER FROM SECTOR
34, CHANDIGARH",CHANDIGARH,24.7,26.1,7,7,835,857,2021
2042,"GROUND WATER FROM SECTOR
47, CHANDIGARH",CHANDIGARH,25,26.6,7,7.3,606,637,2021
3174,"BOREWELL/ HANDPUMP IN
DHANRAS, NTPC, KORBA,
CHHATISGARH.",CHHATTISGARH,26.2,26.2,7.1,7.3,1502,3102,2021
3173,"BOREWELL/ HANDPUMP IN
PARSABHATA, BALCO, KORBA,
CHHATISGARH.",CHHATTISGARH,26,26.1,7.1,7.2,4682,46272,2021
3172,"BOREWELL/ HANDPUMP IN
ROGBAHRI VILLAGE, KORBA,
CHHATISGARH.",CHHATTISGARH,26.2,26.2,6.6,7.2,3735,6061,2021
1623,"GROUND WATER AT BILASPUR
REGION, CHHATISGARH.",CHHATTISGARH,27.4,27.4,7.5,7.5,378,378,2021
1622,"GROUND WATER AT GOVIND
NAGAR BILASPUR REGION,
CHHATISGARH.",CHHATTISGARH,27.3,27.3,7.4,7.4,348,348,2021
1620,"GROUND WATER AT JANTA
COLONY, STATION ROAD,
RAIPUR REGION, CHHATISGARH.",CHHATTISGARH,28,28,7.3,7.5,254,258,2021
1621,"GROUND WATER AT RAIPUR
REGION, CHHATISGARH.",CHHATTISGARH,22,28,7.3,7.4,255,262,2021
1839,"HAND PUMP WATER IN CAMPUS
OF KASTURBA WATER WORKS,
MUNGER",BIHAR,21,27,7.4,7.9,247,399,2021
1836,"HAND PUMP WATER NEAR BUS
STAND TILKS MANJHI CHOWK,
BEGUSARAI",BIHAR,21,21,7.2,7.2,257,257,2021
1835,"HAND PUMP WATER NEAR
COURT LOWER COURT, PURNEA",BIHAR,26,27,7.1,7.5,470,788,2021
2589,"HAND PUMP WATER NEAR D.M
OFFICE, MADHEPURA",BIHAR,25,27,7.3,8.6,535,748,2021
1834,"HAND PUMP WATER NEAR
GOVT. HOSPITAL, PURNEA",BIHAR,26,28,7.4,7.7,425,912,2021
2587,"HAND PUMP WATER NEAR
SADAR HOSPITAL, KHAGARIA",BIHAR,26,28,7.2,7.9,767,800,2021
1843,"PHED WATER SUPPLY NEAR BUS
STAND, RAJGIR",BIHAR,25,25,7.3,7.3,486,486,2021
2591,"TAP WATER INSIDE THE CAMPUS
OF TOURIST CAFETERIA,
NALANDA",BIHAR,21,21,7.1,7.1,1440,1440,2021
2585,"TAP WATER NEAR PANI TANKI
AT JAHANABAD COURT,
JAHANABAD",BIHAR,25,25,7.8,7.8,944,944,2021
1840,"TAP WATER PHED PUMP HOUSE
MAIN ROAD, MOTIHARI",BIHAR,24,24,8.2,8.2,312,312,2021
1842,"TAP WATER SAMPLE AT
RAMKUND, GAYA",BIHAR,21,21,8.7,8.7,480,480,2021
1841,"TAP WELL WATER FROM T.
MODAL INTER SCHOOL, G.B
ROAD, GAYA",BIHAR,24,24,7,7,1120,1120,2021
2579,"TUBE WELL WATER AT
COLLECTRIATE CAMPUS, BUXAR",BIHAR,20,24,6.7,7.2,729,907,2021
2592,"HAND WATER AT CIVIL COURT
BIHAR SHARIF, NALANDA",BIHAR,24,24,7.8,7.8,2080,2080,2021
2598,"BOREWELL WATER NEAR
DHARMSHALA SASARAM,
ROHTAS",BIHAR,21,21,7.9,7.9,241,241,2021
3171,"HAND PUMP WATER 17/10
NEPALI MOHLLA, SHANKAR
NAGAR, HEAVY INDUSTRIAL
AREA, BHILAI, CHHATISGARH.",CHHATTISGARH,22,28,7.2,7.5,,,2021
2448,"GROUND WATER FROM VILLAGE
BHIMPORE, DAMAN",DAMAN & DIU,27.2,29.2,7.1,7.2,437,443,2021
1440,"WELL AT SOMNATH INDUSTRIAL
ESTATE, DAMAN",DAMAN & DIU,28.1,28.3,6.7,7.1,814,835,2021
2454,"WELL AT VILLAGE ATHAL, DADRA",DADRA & NAGAR HAVELI,28.2,28.6,7.1,7.3,563,603,2021
2451,"WELL AT VILLAGE DABHEL,
DAMAN",DAMAN & DIU,28.4,29.1,7,7.1,1120,1324,2021
2450,"WELL AT VILLAGE DUNETHA,
DAMAN",DAMAN & DIU,27.5,28.3,7.2,7.3,683,809,2021
2457,"WELL AT VILLAGE GALONDA,
DADRA",DADRA & NAGAR HAVELI,27.2,27.3,7.1,7.3,391,409,2021
2452,"WELL AT VILLAGE KACHIGAM,
DAMAN",DAMAN & DIU,28.6,29.3,7.1,7.4,435,457,2021
2453,"WELL AT VILLAGE KHANVEL,
DADRA",DADRA & NAGAR HAVELI,29.1,29.4,6.8,6.9,483,495,2021
2456,"WELL AT VILLAGE PIPERIA,
DADRA",DADRA & NAGAR HAVELI,27.5,27.7,7.1,7.2,2832,2880,2021
2449,"WELL AT VILLAGE
RINGANWADA, DAMAN",DAMAN & DIU,28.4,28.8,7.5,7.7,1990,2195,2021
2458,"WELL AT VILLAGE, DADRA",DADRA & NAGAR HAVELI,27,27.6,7.2,7.3,2897,3320,2021
3194,"BORE WELL AT BETHORA
INDUSTRIAL ESTATE",GOA,29,29,7.1,7.1,118,118,2021
3195,"BORE WELL AT MADKAIM
INDUSTRIAL ESTATE",GOA,28,28,7.9,7.9,101,101,2021
2281,WELL AT CORLIM INDL. ESTATE,GOA,29,29,5,5,91,91,2021
2280,"WELL AT KUDAI INDL.
ESTATE(M/S CADILA
HEALTHCARE LIMITED)",GOA,28,28,5.6,5.6,122,122,2021
2282,"WELL AT PILERNE INDUSTRIAL
ESTATE(M/S UNICHEM )",GOA,28,28,6.9,6.9,314,314,2021
2278,"WELL AT SANCOALE
INDL.ESTATE",GOA,29,29,7.1,7.1,258,258,2021
2277,"WELL AT VERNA
INDI.ESTATE.(M/S CIPLA
LIMITED)",GOA,30,30,6.3,6.3,378,378,2021
1967,"ATUL, VILLAGE G.W, (VALSAD)",GUJARAT,27,27,7.7,7.7,2032,3326,2021
2089,"B/W NEAR INDL. AREA
BORASARA & NAVAPURA, DIST.
SURAT.",GUJARAT,30,31,7.9,8.4,3077,3348,2021
4414,"B/W OF DISASTER PREVENTION
AND MANAGEMANT
CENTER(DPMC) GIDE, ANKLE
SHWAR FOR (MINARS)",GUJARAT,27,29,7.8,8.3,1049,1332,2021
4413,"B/W OF JASHWANTBHAI
PARMAR, S. NO. 18 AT: VILLAGE
KALAMSAR, TA KHAMBHAT",GUJARAT,29,30,8.1,8.7,1172,1265,2021
2095,"BORE WELL AT STP MADHAPAR,
DIST. RAJKOT.",GUJARAT,28,28,7.2,7.2,1206,1206,2021
4416,BORE WELL AT VORAGAMDI,GUJARAT,30,33,7,8.6,2525,3101,2021
2083,BORE WELL OF CHHATRAL GIDC.,GUJARAT,29,29,8.2,8.2,2324,2324,2021
4422,"BORE WELL OF ITI COLLAGE OPP,
M/S PALIWAL MILK AT MOTA
SONELA, MODASA ROAD, TAL,
LUNAVADA, DIST. MAHISAGAR",GUJARAT,27,29,7.6,8.3,894,940,2021
2091,"BORE WELL OF NAVSARI GIDC
INDUSTRIES ASSOCIATION
OFFICE.",GUJARAT,31,33,8,8.3,2337,2399,2021
2084,"BORE WELL OF PALSANA
VILLAGE.",GUJARAT,30,30,8.4,8.5,1256,1405,2021
2098,"BORE WELL OF PIRANA
TERMINAL PUMPING STATION,
PIRANA, NR. V. N. BRIDGE,
AHMEDABAD.",GUJARAT,27,28,7.1,7.9,2780,3180,2021
2088,BORE WELL OF SACHIN GIDC.,GUJARAT,30,31,7.6,7.8,7767,8704,2021
2085,BORE WELL OF SANTEJ VILLAGE.,GUJARAT,29,29,7.1,7.1,2164,2164,2021
2097,"BORE WELL OF SOMESHWAR
RICE MILL, NR. BAVLA ECO
PROJECT, (CETP ), VILL. BAVLA,
DIST. AHMEDABAD.",GUJARAT,31,32,7.3,8.5,5155,5910,2021
2096,"BORE WELL, SNR. VINAYAK JAL
SUDDHIKARAN SAHAKARI
MANDALI LTD. (CETP ), VILL.
BAVLA, DIST. AHMEDABAD.",GUJARAT,32,32,7.2,8.2,5462,6041,2021
3245,"BOREWELL AT DHANGADHRA
NEAR DHANGADHRA
CHEMICALS",GUJARAT,27,33,7.3,7.4,384,2519,2021
3210,"BOREWELL AT PIRAMAL GLASS,
VILLAGE TARSADI AT KOSAMBA
INDUSTRIAL AREA, SURAT",GUJARAT,29,30,7.7,7.9,3771,3868,2021
3211,"BOREWELL AT PRIMARY HEALTH
CENTER, KADODARA, SURAT",GUJARAT,29,30,8,8.3,1886,2096,2021
1970,"BOREWELL D/S TSDF SITE, GIDC
INDUSTRIAL AREA, VAPI",GUJARAT,25,27,7.6,8,1056,3288,2021
3223,"BOREWELL KADI INDUSTRIAL
AREA",GUJARAT,28,30,7.8,8.1,1853,2330,2021
3212,"BOREWELL NEAR CENTER OF
EXCELLENCE BUILDING, GIDC,
VATVA, AHMEDABAD",GUJARAT,27,30,7.4,8.5,2265,2307,2021
3214,"BOREWELL NEAR GIDC ODHAV
INDUSTRIAL ASSOCIATION",GUJARAT,27,30,7.4,8.3,1998,2418,2021
,"BUILDING, GIDC, ODHAV,
AHMEDABAD",,,,,,,,2021
3215,"BOREWELL NEAR MUNICIPAL
SOLID WASTE SITE- GYASPUR,
NAROL, AHMEDABAD",GUJARAT,26,28,7.2,8.2,3401,3895,2021
3244,"BOREWELL NEAR TSDF OF
BHARUCH ENVIRO
INFRASTRUCTURE LIMITED,
ANKLESHWAR, BHARUCH",GUJARAT,28,29,7.2,7.3,3352,3384,2021
3216,"BOREWELL NEAR TSDF SITE OF
GREEN ENVIRONMNET SERVICES
CO. OP.LTD, VATVA,
AHMEDABAD",GUJARAT,27,30,7.4,8.2,2708,2855,2021
3217,"BOREWELL NEAR TSDF SITE OF
NARODA ENVIRO PROJECT.LTD,
ODHAVE, AHMEDABAD",GUJARAT,27,30,7.6,8.5,2350,2474,2021
3234,"BOREWELL NERA TSDF OF
NANDESARI ENVIRO CONTROL
LIMITED, NADESARI, VADODARA",GUJARAT,29,30,7.6,8.5,9271,11165,2021
3240,"BOREWELL OF AJI GIDC, RAJKOT",GUJARAT,27,27,7.4,7.4,1526,1526,2021
3209,"BOREWELL OF GAYATRI PRAGNA
SCHOOL, BHADARWAD ROAD,
BAZAR FALIA, SARIGAM, VALSAD",GUJARAT,28,29,7.5,7.7,817,994,2021
3235,"BOREWELL OF GIDC KALOL, B/H
GIDC OFFICE, GIDC, KALOL,
GANDHINAGAR",GUJARAT,29,29,7.7,7.7,2091,2091,2021
3238,BOREWELL OF GIDC KANSARI,GUJARAT,29,30,7.7,8.1,4990,5249,2021
3246,"BOREWELL OF GIDC OFFICE,
SHANKAR TEKRI,
UDHYOGNAGAR, JAMNANGAR",GUJARAT,25,27,7.3,7.6,3309,3415,2021
3232,"BOREWELL OF GIDC, ANTALIA
WATER SUPPLY, BILLIMORA,
GANDEVI",GUJARAT,31,33,7.8,8.4,1847,2398,2021
3207,"BOREWELL OF GIDC, JHAGADIA",GUJARAT,29,29,7.7,7.8,1731,2193,2021
3230,"BOREWELL OF GIDC, JUNAGADH",GUJARAT,29,30,7.2,7.8,2509,3840,2021
3222,"BOREWELL OF GIDC, PANOLI",GUJARAT,26,30,7.4,7.4,5212,5238,2021
3239,"BOREWELL OF GIDC, SOJITRA",GUJARAT,29,30,7.9,8.1,3115,3146,2021
3220,"BOREWELL OF GIDC-NADIAD AT
GIDC OFFICE, GIDC NADIAD,
KHEDA",GUJARAT,29,33,7.1,8,2172,3283,2021
3233,"BOREWELL OF KALIAWADI GRID
ROAD, NAVSARI",GUJARAT,31,31,8.2,8.2,2530,2530,2021
3237,"BOREWELL OF L & T LTD., PLOT
NO. 144/146, SARKHEJ-BAVLA
ROAD, SANAND, AHMEDABAD",GUJARAT,30,32,7.3,8.1,3460,4367,2021
3236,"BOREWELL OF M/S ALFA ECA (I)
LTD., UNIT-1, SR.NO. 249, UMA
IND. ESTATE, VASNA , IYAVA,
SANAND, AHMEDABAD",GUJARAT,28,29,7.6,7.9,1917,2028,2021
4411,"BOREWELL OF MR.
HITENDRABHAI LAKHMANBHAI
KER SHIV SAI PARK, NEW
SMASHAN ROAD,
GANDHINAGAR",GUJARAT,26,26,7.7,7.9,2817,3740,2021
4412,"BOREWELL OF SHRI
KANKESHWAR MAHADEV
MANDIR, OPP. MSW DUMPSITE,
VIBHAPAR",GUJARAT,25,26,6.7,7.4,4590,8115,2021
3247,"BOREWELL OF SHRI MAHAVIR
METAL CRAFT PVT. LTD., PLOT
NO. 3059, ROAD NO.6, NR.
MAHAVIR CIRCLE, PHASE-III,
GIDC, DARED, JAMNAGAR",GUJARAT,26,26,7.5,7.9,2410,2631,2021
3221,"BOREWELL OF TOWN RAJPIPLA,
DIST.NARMADA",GUJARAT,29,29,7.5,7.6,619,853,2021
3213,"BOREWELL, CETP-NARODA,
GIDC, NARODA-AHMEDABAD",GUJARAT,27,28,7.5,8.4,2480,2536,2021
3224,DEESA BOREWELL,GUJARAT,27,30,7.6,7.9,820,1128,2021
3229,"GIDC, DAHOD, DAHOD",GUJARAT,27,29,7.7,8.3,1716,1888,2021
3228,"GIDC, HALOL, PANCHMAHAL",GUJARAT,27,29,7.9,8.5,2399,3100,2021
1954,GROUND WATER AT BHUJ,GUJARAT,30,30,7.4,7.7,2940,3180,2021
1960,GROUND WATER AT DAHOD,GUJARAT,27,29,8.1,8.3,1195,1356,2021
1961,GROUND WATER AT GODHARA,GUJARAT,27,29,7.8,8.4,1170,1240,2021
1958,"GROUND WATER AT
HIMATNAGAR",GUJARAT,25,26,7.8,7.8,965,1114,2021
1953,GROUND WATER AT JAMNAGAR,GUJARAT,26,26,7.1,7.1,1452,1789,2021
1950,GROUND WATER AT JUNAGADH,GUJARAT,28,29,7.3,7.4,890,1153,2021
1956,GROUND WATER AT MEHASANA,GUJARAT,29,29,7.5,8.1,3267,3267,2021
1959,GROUND WATER AT NADIAD,GUJARAT,29,33,7.6,8.4,1407,1868,2021
1955,GROUND WATER AT PALANPUR,GUJARAT,30,32,7.2,7.6,1079,1559,2021
1951,GROUND WATER AT RAJKOT,GUJARAT,28,28,7.3,7.3,786,786,2021
1957,"GROUND WATER AT SIDDHPUR
(DIST.PATAN)",GUJARAT,27,28,7.8,7.9,1644,1743,2021
1952,"GROUND WATER AT
SURENDRANAGAR",GUJARAT,26,30,7.6,7.6,2640,3518,2021
3208,"JILLA PANCHAYAT SCHOOL,
NEAR GRAM PANCHAYAT KATA
FALIA, VILLAGE NAMDHA,
VALSAD",GUJARAT,25,27,7.4,7.5,562,676,2021
1965,"MORA-HAJIRA (INDUSTRIAL),
HAJIRA",GUJARAT,30,30,7.6,8.4,1168,1439,2021
1964,PANDESARA (INDSTRIAL) SURAT,GUJARAT,30,31,7.8,7.9,2201,3494,2021
3226,PATAN BOREWELL,GUJARAT,29,29,8,8,1832,1832,2021
1969,"SARIGAM VILLAGE (D/S OF
INDUSTRIALAREA), VAPI",GUJARAT,29,29,7.5,7.7,958,1025,2021
1962,VADODARA (INDUSTRIAL-NANDESARI),GUJARAT,28,30,7.2,8.3,5050,5248,2021
1968,"VAPI INDUSTRIAL AREA IN D/S,
VAPI",GUJARAT,27,27,7.9,8,622,882,2021
3227,VIJAPUR (RANASAN) BOREWELL,GUJARAT,30,30,7.1,8.2,1765,1775,2021
3225,VISNAGAR BOREWELL,GUJARAT,29,29,7.8,8.5,1245,1801,2021
3,WELL AT AHMEDABAD,GUJARAT,33,33,8.5,8.5,2704,2704,2021
2094,"WELL AT ANKLESHWAR
INDUSTRIAL AREA (BORE WELL
OF M/S INDUSTRIAL CARBON AT
ANKLESHWAR- RAJPIPLA ROAD.",GUJARAT,29,29,7.1,7.3,5864,7630,2021
6,WELL AT BARODA,GUJARAT,30,30,7.3,8.5,1298,1442,2021
2090,WELL AT OLPAD.,GUJARAT,28,30,7.4,7.8,13790,14110,2021
2093,"WELL OF BARDOLI AT REST
HOUSE.",GUJARAT,29,30,7.8,8.1,1294,2039,2021
3219,"WELL OF IDAR, NAGAR PALIKA,
SAKARIA, IDAR",GUJARAT,25,26,6.9,8.1,382,1515,2021
3218,"WELL OF MODASA, NAGAR
PALIKA, VARIGRUH, MODASA",GUJARAT,25,26,7.2,8,1003,1323,2021
4832,"BOREWELL IN THE PREMISES OF
CETP, MURTHAL, SONEPAT",HARYANA,5.2,5.2,7.4,7.4,810,4330,2021
4844,"BOREWELL NEAR POSCO
COMPANY, SECTOR - 14, PHASE -II, VILLAGE PATHUHERA, HSIIDC,
IMT, BAWAL",HARYANA,33.1,33.1,7.4,7.4,1590,1590,2021
4843,"GEPIL, VILLAGE PALI,
MOHABATABAD CRUSHER ZONE,
FARIDABAD",HARYANA,13,23,7.2,7.3,654,1140,2021
4434,"BOREWELL OF DIC UNA AT IA
JEETPUR BEHRI",HIMACHAL PRADESH,21.5,23,7.2,7.5,373,417,2021
1877,"GROUND WATER AT BADDI
INDUSTRIAL AREA",HIMACHAL PRADESH,23,28,7.9,8.1,491,632,2021
1559,"GROUND WATER AT
BAROTIWALA",HIMACHAL PRADESH,24,24,8.1,8.1,591,591,2021
1878,"GROUND WATER AT
BAROTIWALA INDUSTRIAL AREA",HIMACHAL PRADESH,23,25,7.5,8.1,529,599,2021
1561,GROUND WATER AT DAMTAL,HIMACHAL PRADESH,19,19,6.7,7.3,354,714,2021
1873,"GROUND WATER AT
DHARAMSHALA KANGRA D/S OF
MSW DUMPING SITE",HIMACHAL PRADESH,14,18,6.9,7.4,287,370,2021
1882,"GROUND WATER AT MEHATPUR
INDUSTRIAL AREA",HIMACHAL PRADESH,22,23.5,6.8,7.3,628,661,2021
1560,GROUND WATER AT NALAGARH,HIMACHAL PRADESH,23,23,8.2,8.2,981,981,2021
1879,"GROUND WATER AT NALAGARH
INDUSTRIAL AREA",HIMACHAL PRADESH,24,24,7.9,7.9,660,660,2021
1881,"GROUND WATER AT PAONTA
SAHIB INDUSTRIAL AREA",HIMACHAL PRADESH,22,24,7.7,7.9,252,593,2021
1876,"GROUND WATER AT
PARWANOO INDUSTRIAL AREA",HIMACHAL PRADESH,13,18,7.9,7.9,322,682,2021
1872,"GROUND WATER AT SHIMLA D/S
OF MSW DUMPING SITE",HIMACHAL PRADESH,9,14,7.4,7.8,5880,7259,2021
1874,"GROUND WATER AT SOLAN-D/S
OF MSW DUMPING SITE
SALOGRA",HIMACHAL PRADESH,19,19,8.1,8.4,348,783,2021
1883,"GROUND WATER AT UNA
INDUSTRIAL AREA",HIMACHAL PRADESH,23.5,27,7.5,7.6,543,642,2021
4483,"GROUND WATER SUPPLY
SCHEME (MC UNA)",HIMACHAL PRADESH,24,26,7.1,7.5,413,513,2021
2632,"HAND PUMP AT BILASPUR
TOWN",HIMACHAL PRADESH,18,20,7.3,7.6,563,806,2021
2641,HAND PUMP AT CHAMBA TOWN,HIMACHAL PRADESH,11,14,7.1,7.4,469,682,2021
2639,"HAND PUMP AT CHAMUNDA
DEVI TEMPLE/ TOWN",HIMACHAL PRADESH,18,18,6.9,8,148,223,2021
2638,"HAND PUMP AT CHINTPURNI
TEMPLE/ TOWN",HIMACHAL PRADESH,22,22,7.4,7.4,362,362,2021
2637,"HAND PUMP AT JWALAJI
TEMPLE",HIMACHAL PRADESH,19,19,6.8,7.2,559,614,2021
2648,HAND PUMP AT KEYLONG,HIMACHAL PRADESH,9,9,7.7,7.7,305,305,2021
2629,HAND PUMP AT MANDI TOWN,HIMACHAL PRADESH,20,24,7.4,8,344,504,2021
2628,HAND PUMP AT SHAMSHI,HIMACHAL PRADESH,21,21,7.3,7.3,342,342,2021
2647,HAND PUMP AT TAHLIWAL IA,HIMACHAL PRADESH,25,25,7.7,7.7,482,539,2021
4456,"HANDPUMP AT VILLAGE MUGIA
NEAR SHIV TEMPLE",HIMACHAL PRADESH,12,15,6.4,7.1,316,422,2021
4478,"INFTING WATER SUPLY SCHEME
SAMSHI, NEAR SABJI MANDI
BHUNTAR, TEHSIL KULLU, DISTT
KULLU",HIMACHAL PRADESH,11,18,7.1,7.6,214,270,2021
4467,"LIFT WATER SUPPLY SCHEME
FOR DHARAMSHALA TOWN,
NEAR HOTEL DHAULADHAR
HEIGHTS DARI, DHARAMSHALA",HIMACHAL PRADESH,16,16,7.1,7.4,209,526,2021
4468,"WATER SUPPLY SCHEME DARI,
MELA GROUND DARI,
DHARAMSHALA",HIMACHAL PRADESH,15,15,6.9,7,164,212,2021
4472,"WATER SUPPLY SCHEME
NAGROTA TOWN, NEAR POLICE
STATION, NAGROTA BAGWAN",HIMACHAL PRADESH,19,19,6.7,6.9,164,208,2021
1558,WELL AT BADDI,HIMACHAL PRADESH,24,24,8.1,8.1,1150,1150,2021
1556,WELL AT PAONTA SAHIB,HIMACHAL PRADESH,23,24,6.9,7.9,534,701,2021
1557,WELL AT PARWANOO,HIMACHAL PRADESH,15,19,8,9.1,678,720,2021
1562,WELL AT UNA,HIMACHAL PRADESH,24,26.5,7.2,7.9,378,509,2021
4068,"BABA TALAB (ANCIENT POND)
AT MISHRIWALA (WETLAND)",JAMMU & KASHMIR,24,24,8,8,340,340,2021
4072,"BOREWELL IN SMAILPUR NEAR
CHRISTIAN HOSPITAL",JAMMU & KASHMIR,23,23,7.4,7.4,360,360,2021
4065,"BOREWELL NEAR INDUSTRIAL
AREA BARI-BRAHMNA",JAMMU & KASHMIR,24,24,7.7,7.7,348,348,2021
4064,"BOREWELL NEAR INDUSTRIAL
AREA GANGYAL",JAMMU & KASHMIR,22,22,7.6,7.6,334,334,2021
4066,"BOREWELL NEAR INDUSTRIAL
AREA SAMBA",JAMMU & KASHMIR,18,18,7.3,7.3,496,496,2021
4073,"BOREWELL NEAR MAIN CHOWK,
SMAILPUR",JAMMU & KASHMIR,23,23,7.9,7.9,420,420,2021
2759,"DUGWELL AT
GAGHWAL(KATHUA DISTT)",JAMMU & KASHMIR,20,20,6.9,6.9,600,600,2021
2760,"MALADHAR TALAB(POND)HATLI
(KATHUA)",JAMMU & KASHMIR,24,24,7.5,7.5,340,340,2021
2762,"R.S. PURA TEHSIL, JAMMU",JAMMU & KASHMIR,21,21,8.3,8.3,560,560,2021
